SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
SG5F,05-Jan-2015,371.13,381.54,371.13,379.91,0
SG5G,05-Jan-2015,34.73,35.7,34.73,35.55,0
SG5H,05-Jan-2015,358.66,368.72,358.66,367.15,0
SG5I,05-Jan-2015,218.08,218.08,211.23,212.43,0
SG5J,05-Jan-2015,489.32,489.32,465.89,467.51,0
SG6A,05-Jan-2015,889.65,889.65,861.95,866.61,0
SG6B,05-Jan-2015,184.37,185.02,181.27,182.44,0
SG6C,05-Jan-2015,1256.35,1260.77,1235.28,1243.18,0
SG6D,05-Jan-2015,189.4,194.24,189.4,191.78,0
SG6E,05-Jan-2015,37.58,38.54,37.58,38.05,0
SG6F,05-Jan-2015,52.18,53.52,52.18,52.84,0
SG6G,05-Jan-2015,280.69,282.11,276.19,276.41,0
SG6H,05-Jan-2015,183.56,184.49,180.61,180.76,0
SG6I,05-Jan-2015,313.79,315.47,308.76,309.02,0
SG6J,05-Jan-2015,239.36,239.36,231.91,233.17,0
SG7A,05-Jan-2015,27.02,27.12,26.46,26.56,0
SG7B,05-Jan-2015,193.72,194.44,189.73,190.44,0
SG7C,05-Jan-2015,388.79,389.96,386.01,386.75,0
SG7D,05-Jan-2015,245.46,246.61,244.13,244.59,0
SG7E,05-Jan-2015,2533.04,2545.57,2519.88,2524.65,0
SG7F,05-Jan-2015,565.44,569.36,565.35,567.32,0
SG7G,05-Jan-2015,419.98,422.89,419.92,421.37,0
SG7H,05-Jan-2015,4336.66,4366.76,4336,4351.05,0
SG7I,05-Jan-2015,231.38,232.7,230.85,231.07,0
SG7J,05-Jan-2015,119.22,119.62,116.76,117.2,0
SG8A,05-Jan-2015,140.6,148.65,134.7,134.93,0
SG8B,05-Jan-2015,25.66,27.13,24.59,24.63,0
SG8C,05-Jan-2015,45.87,48.5,43.93,44.02,0
SG8D,05-Jan-2015,237.58,243.53,234.29,243.49,0
SG8E,05-Jan-2015,210.87,216.15,207.95,216.11,0
SG8F,05-Jan-2015,388.37,398.1,382.99,398.03,0
SG8G,05-Jan-2015,205.41,207.32,205.41,207.01,0
SG8H,05-Jan-2015,358.72,362.29,358.72,361.75,0
SG8I,05-Jan-2015,2120.34,2140.06,2120.34,2136.87,0
SG8J,05-Jan-2015,2388.51,2402.12,2382.83,2385.27,0
SG9A,05-Jan-2015,74.3,74.77,72.73,72.9,0
SG9B,05-Jan-2015,120.02,120.85,117.56,117.84,0
SG9C,05-Jan-2015,418.59,418.62,408.4,409.82,0
SG9D,05-Jan-2015,469.79,472.28,460.73,462.35,0
SG9E,05-Jan-2015,4808.76,4834.28,4716.64,4732.66,0
SG9F,05-Jan-2015,175.31,175.31,170.28,170.65,0
SG9G,05-Jan-2015,103.7,104.36,101.65,101.87,0
SG9H,05-Jan-2015,854.71,860.2,837.76,839.6,0
SG9I,05-Jan-2015,192.96,192.96,184.08,185.04,0
SG9J,05-Jan-2015,197.01,197.01,191.17,191.62,0
SGAA,05-Jan-2015,1899.57,1906.27,1893.53,1895.71,0
SGAB,05-Jan-2015,1896.95,1912.86,1891.63,1894.84,0
SGAC,05-Jan-2015,4307.16,4310.39,4221.27,4228.51,0
SGAD,05-Jan-2015,4309,4313.02,4218.14,4226.56,0
SGCC,05-Jan-2015,239.55,239.55,233.2,233.66,0
SGCR,05-Jan-2015,134.86,135.57,133.25,134.67,0
SGDO,05-Jan-2015,151.5,152.06,149.04,149.1,0
SGEI,05-Jan-2015,668.25,668.25,653.92,654.83,0
SGEP,05-Jan-2015,640.87,640.87,628.76,629.63,0
SGET,05-Jan-2015,290.32,290.32,283.03,283.39,0
SGEY,05-Jan-2015,557.83,561.77,550.12,550.91,0
SGIA,05-Jan-2015,232.68,232.68,222.03,223.33,0
SGIB,05-Jan-2015,415.05,415.05,406.87,407.76,0
SGIC,05-Jan-2015,802.27,802.27,780.74,785.34,0
SGID,05-Jan-2015,382.78,382.78,376.8,377.82,0
SGIE,05-Jan-2015,370.01,370.01,363.42,364.3,0
SGIF,05-Jan-2015,155.81,155.81,153.34,153.92,0
SGIG,05-Jan-2015,598.02,598.02,583.29,585.85,0
SGIH,05-Jan-2015,353.78,353.78,346.52,346.59,0
SGIR,05-Jan-2015,125.31,125.88,123.84,124.96,0
SGJ,05-Jan-2015,183.3,183.3,174.12,174.71,0
SGK,05-Jan-2015,318.2,326.22,318.2,325.3,0
SGLE,05-Jan-2015,205.28,205.28,200.13,200.38,0
SGLN,05-Jan-2015,180.37,180.95,179.28,179.74,0
SGLS,05-Jan-2015,164.74,165.27,163.74,164.16,0
SGMA,05-Jan-2015,181.55,182.38,179.43,181.04,0
SGME,05-Jan-2015,1193.83,1193.83,1175.75,1175.96,0
SGMU,05-Jan-2015,970.3,970.3,952.5,954.17,0
SGNC,05-Jan-2015,116.45,117.01,115.46,115.63,0
SGNX,05-Jan-2015,143.59,143.61,141.74,141.93,0
SGON,05-Jan-2015,361.35,362.69,355.49,355.62,0
SGP,05-Jan-2015,1557.81,1583.9,1557.81,1583.37,0
SGPA,05-Jan-2015,203.34,204.41,200.91,203.05,0
SGPG,05-Jan-2015,149.3,152.98,149.3,152.54,0
SGPP,05-Jan-2015,87.83,88.38,86.2,86.37,0
SGPR,05-Jan-2015,66.03,67.66,66.03,67.46,0
SGPT,05-Jan-2015,150.26,151.19,147.47,147.76,0
SGQA,05-Jan-2015,1320.73,1332.45,1273.5,1280.21,0
SGQB,05-Jan-2015,197.64,197.64,187.37,188.3,0
SGQC,05-Jan-2015,373.45,375.53,359.19,360.96,0
SGQD,05-Jan-2015,1386.53,1395.69,1334.85,1341.56,0
SGQE,05-Jan-2015,166.27,167.89,165.26,167.84,0
SGQF,05-Jan-2015,1474.82,1489.14,1465.86,1488.73,0
SGQG,05-Jan-2015,402.94,403.79,397.03,397.69,0
SGQH,05-Jan-2015,273.16,274.66,270.06,270.52,0
SGQI,05-Jan-2015,2819.42,2834.99,2787.38,2792.19,0
SGQJ,05-Jan-2015,355.36,358.51,342.63,344.45,0
SGRC,05-Jan-2015,105.41,106.01,104.67,105.43,0
SGRE,05-Jan-2015,87.76,88.26,87.15,87.78,0
SGRG,05-Jan-2015,38.68,39.64,38.68,39.52,0
SGRM,05-Jan-2015,121.86,122.49,121.6,122.34,0
SGRT,05-Jan-2015,104.94,107.81,104.94,107.4,0
SGSA,05-Jan-2015,769.92,793.45,769.92,791.65,0
SGSB,05-Jan-2015,64.13,65.13,63.45,64.99,0
SGSC,05-Jan-2015,569.09,577.98,563.04,576.67,0
SGSD,05-Jan-2015,399.99,415.78,399.99,414.98,0
SGSE,05-Jan-2015,309.76,310.13,302.44,303.08,0
SGSF,05-Jan-2015,436.91,454.26,436.91,453.28,0
SGSG,05-Jan-2015,4513.13,4692.32,4513.13,4682.24,0
SGSH,05-Jan-2015,149.15,150.52,148.21,150.1,0
SGSJ,05-Jan-2015,13.85,13.97,13.76,13.94,0
SGSK,05-Jan-2015,122.92,124.05,122.14,123.71,0
SGSM,05-Jan-2015,227.28,228.36,227.04,227.59,0
SGSN,05-Jan-2015,2346.03,2357.24,2343.6,2349.23,0
SGSO,05-Jan-2015,304.44,304.44,289.36,293.4,0
SGSP,05-Jan-2015,1058.03,1058.03,1005.63,1019.65,0
SGSQ,05-Jan-2015,2678.81,2678.81,2546.87,2581.63,0
SGSR,05-Jan-2015,394.4,405.42,394.4,399.66,0
SGSS,05-Jan-2015,12.75,13.1,12.75,12.92,0
SGST,05-Jan-2015,131.74,135.42,131.74,133.49,0
SGSU,05-Jan-2015,173.09,173.57,170.1,171.4,0
SGSV,05-Jan-2015,53.82,53.97,52.89,53.29,0
SGSW,05-Jan-2015,108.48,108.77,106.6,107.42,0
SGSX,05-Jan-2015,375.94,377.07,374.88,375.8,0
SGT,05-Jan-2015,3181.28,3201.14,3121.78,3128.33,0
SGTR,05-Jan-2015,230.78,231.39,227.41,229.85,0
SGV,05-Jan-2015,368.25,370.4,367.38,367.75,0
SGWC,05-Jan-2015,426.53,427.29,417.06,417.64,0
SGWE,05-Jan-2015,287.49,289.47,282.53,283,0
SGWM,05-Jan-2015,397.45,397.45,387.67,388.21,0
SGWN,05-Jan-2015,1852.22,1852.22,1806.11,1810.82,0
SGWP,05-Jan-2015,1680.07,1683.25,1641.93,1646.23,0
SGWT,05-Jan-2015,175.26,176.13,174.64,175.43,0
SGX,05-Jan-2015,413.53,414.02,403.76,404.6,0
SGY,05-Jan-2015,326.88,328.03,321.38,323.45,0
SHEP,05-Jan-2015,290.52,292.38,284.41,284.66,0
SHEU,05-Jan-2015,356.5,356.5,346.87,347.17,0
SHLD,05-Jan-2015,346.67,347.16,344.21,344.58,0
SHLP,05-Jan-2015,299.68,301.47,297.66,298.02,0
SHLS,05-Jan-2015,405.24,406.28,402.82,403.26,0
SHLX,05-Jan-2015,256.08,257.6,254.36,254.66,0
SHSB,05-Jan-2015,414.65,415.14,407.53,408.08,0
SHSD,05-Jan-2015,432.33,432.61,424.42,425.13,0
SHTR,05-Jan-2015,829.14,831.2,821.76,823.66,0
SHUS,05-Jan-2015,598.03,598.03,587.05,588.19,0
SIDO,05-Jan-2015,2208.71,2218.75,2172.85,2174.33,0
SIII,05-Jan-2015,1339.45,1347.12,1332.63,1335.89,0
SIIN,05-Jan-2015,2596.59,2613.68,2585.43,2591.76,0
SIIP,05-Jan-2015,93.82,94.31,93.81,94.23,0
SIIS,05-Jan-2015,96.93,97.44,96.92,97.36,0
SIIT,05-Jan-2015,110.01,110.58,110,110.49,0
SIN,05-Jan-2015,193.66,193.66,191.57,192.38,0
SINE,05-Jan-2015,3568.91,3585.3,3512.61,3517.73,0
SINU,05-Jan-2015,3282.95,3284.05,3227.33,3230.46,0
SIPR,05-Jan-2015,934.72,941.62,924.56,924.92,0
SIRI,05-Jan-2015,147.33,147.4,147.24,147.24,0
SIRP,05-Jan-2015,110.14,110.31,109.73,110.07,0
SIS,05-Jan-2015,113.38,113.6,111.88,111.9,0
SITR,05-Jan-2015,413.29,413.29,403.65,404.78,0
SIUT,05-Jan-2015,50.7,52.71,50.7,52.55,0
SIV,05-Jan-2015,24.79,25.42,24.16,25.39,0
SJPA,05-Jan-2015,1286.82,1294.71,1274.35,1286.23,0
SJPB,05-Jan-2015,1488.65,1500.61,1474.62,1489.33,0
SJPC,05-Jan-2015,2271.92,2287.85,2256.97,2275.47,0
SJPD,05-Jan-2015,1174.92,1181.44,1162.71,1173.69,0
SJPE,05-Jan-2015,1090.19,1095.24,1085.02,1087.92,0
SJRI,05-Jan-2015,2430.12,2441.52,2401.81,2424.41,0
SJTR,05-Jan-2015,702.64,702.64,690.83,690.86,0
SKTR,05-Jan-2015,477.49,477.49,463.12,464.71,0
SLAC,05-Jan-2015,4638,4638.16,4483.53,4498.5,0
SLCN,05-Jan-2015,182.22,182.22,178.65,178.95,0
SLCT,05-Jan-2015,226.04,226.04,221.55,221.92,0
SLCU,05-Jan-2015,211.91,211.91,207.7,208.05,0
SLEE,05-Jan-2015,113.81,114.25,113.26,113.4,0
SLER,05-Jan-2015,72.31,72.48,71.85,71.94,0
SLEW,05-Jan-2015,853.95,853.95,835.42,838.59,0
SLPE,05-Jan-2015,860.19,860.37,847.94,849.71,0
SLPX,05-Jan-2015,461.5,461.5,441.76,442.4,0
SLQR,05-Jan-2015,4788.62,4788.62,4666.72,4678.46,0
SLRT,05-Jan-2015,76.29,76.46,75.79,75.89,0
SLUN,05-Jan-2015,3985.96,3985.96,3828.04,3840.59,0
SLUT,05-Jan-2015,6104.98,6166.41,6053.36,6087.59,0
SLV,05-Jan-2015,15.795,16.26,15.63,16.213,31561
SML,05-Jan-2015,687.49,687.49,677.01,679.27,71371296
SMPR,05-Jan-2015,932.81,941.21,924.75,925.07,0
SMRW,05-Jan-2015,5397.9,5397.9,5272.6,5287.32,0
SMSS,05-Jan-2015,5660.17,5660.17,5529.35,5542.68,0
SMTI,05-Jan-2015,1049.61,1057.61,1039.12,1039.48,0
SMTR,05-Jan-2015,214.3,214.85,211.37,213.28,0
SMXT,05-Jan-2015,118.98,119.92,117.17,117.39,0
SNAC,05-Jan-2015,257.9,260.7,256.49,257.67,0
SNCH,05-Jan-2015,147.28,147.28,145.38,145.73,0
SNCT,05-Jan-2015,171.94,171.94,169.53,169.94,0
SNEI,05-Jan-2015,2227.03,2228.36,2190.31,2192.29,0
SNER,05-Jan-2015,86.67,87.76,86.67,87.55,0
SNEU,05-Jan-2015,2223.48,2231.54,2191.84,2193.3,0
SNNE,05-Jan-2015,2804.96,2804.96,2743.94,2746.57,0
SNNT,05-Jan-2015,3785.75,3785.75,3700.82,3703.53,0
SNRE,05-Jan-2015,2018.39,2018.39,1958.07,1960.87,0
SNRT,05-Jan-2015,91.42,92.58,91.42,92.35,0
SNRU,05-Jan-2015,2387.42,2389.85,2319.87,2325.58,0
SNTE,05-Jan-2015,181.43,181.43,178.83,179.27,0
SNUI,05-Jan-2015,126.34,127.93,126.34,127.62,0
SOBC,05-Jan-2015,14.71,14.78,14.52,14.55,0
SOCC,05-Jan-2015,17.55,17.63,17.28,17.34,0
SOTR,05-Jan-2015,577.89,577.89,564.92,566.12,0
SOX,05-Jan-2015,683.567,684.838,673.427,673.587,0
SP500,05-Jan-2015,2054.44,2054.44,2017.34,2020.58,611506880
SPAA,05-Jan-2015,73.31,73.73,72.06,72.2,0
SPAB,05-Jan-2015,97.58,97.75,95.73,95.82,0
SPAC,05-Jan-2015,63.06,63.42,61.98,62.1,0
SPAD,05-Jan-2015,506.91,512.85,505.19,505.86,0
SPEE,05-Jan-2015,119.6,119.98,118.29,118.55,0
SPER,05-Jan-2015,528.82,535.01,527.02,527.72,0
SPEY,05-Jan-2015,119.75,120.11,118.37,118.61,0
SPIN,05-Jan-2015,320.01,324,318.76,321.87,0
SPIR,05-Jan-2015,269.32,272.67,268.26,270.88,0
SPLR,05-Jan-2015,916.72,928.14,913.14,922.05,0
SPPR,05-Jan-2015,1186.11,1187.09,1182.29,1183.25,0
SPRL,05-Jan-2015,125.49,125.97,120.75,120.9,0
SPRT,05-Jan-2015,902.42,912.98,899.36,900.55,0
SPSU,05-Jan-2015,474.31,474.31,466.21,466.95,0
SPUS,05-Jan-2015,191.03,191.69,190.74,191.1,0
SPX,05-Jan-2015,2054.44,2054.44,2017.34,2020.58,0
SPXT,05-Jan-2015,3762.04,3762.04,3694.1,3700.03,0
SQTR,05-Jan-2015,1027.09,1027.09,1010.19,1011.69,0
SRER,05-Jan-2015,122.1,122.16,122.03,122.03,0
SRFF,05-Jan-2015,101.31,101.31,101.31,101.31,0
SRIC,05-Jan-2015,2970.57,2992.01,2943.93,2945.81,0
SRIE,05-Jan-2015,3089.31,3119.32,3068.57,3071.31,0
SRMP,05-Jan-2015,1493.74,1506.91,1485.66,1503.46,0
SRPR,05-Jan-2015,180.39,181.36,179.89,181.09,0
SRTR,05-Jan-2015,336.58,338.1,334.67,337.22,0
SRUP,05-Jan-2015,3417.69,3417.69,3358.54,3364.14,0
SRVA,05-Jan-2015,2470.76,2476.8,2367.77,2372.94,0
SRVB,05-Jan-2015,1803.07,1803.07,1765.94,1780,0
SRVC,05-Jan-2015,5791.05,5807,5681.56,5695.83,0
SRVD,05-Jan-2015,2813.1,2815.46,2691.1,2699.24,0
SRVE,05-Jan-2015,2046.87,2051.7,2005.56,2024.76,0
SRVF,05-Jan-2015,6584.12,6592.52,6464.98,6479.04,0
SRVG,05-Jan-2015,3162.67,3165.88,3073.16,3082.17,0
SRVH,05-Jan-2015,3410.74,3411.48,3294.28,3306.32,0
SRVI,05-Jan-2015,2783.17,2783.17,2704.01,2709.59,0
SRVJ,05-Jan-2015,2993.66,3009.57,2898.48,2906.64,0
SRWI,05-Jan-2015,6110.43,6110.43,5974.51,5986.26,0
SS1E,05-Jan-2015,2190.24,2190.24,2126.96,2134.07,0
SS1J,05-Jan-2015,2450.4,2450.4,2315.89,2325.55,0
SS2E,05-Jan-2015,3099.42,3099.42,3033.64,3041.34,0
SS2J,05-Jan-2015,2808.41,2808.41,2728.55,2734.74,0
SS3E,05-Jan-2015,8831.64,8847.28,8747.69,8763.15,0
SS3J,05-Jan-2015,3670.78,3670.78,3631.64,3637.98,0
SS4E,05-Jan-2015,5484.71,5484.71,5381.96,5393.91,0
SS4J,05-Jan-2015,2772.48,2772.48,2718.74,2723.76,0
SS5E,05-Jan-2015,1197.61,1198.26,1175.75,1180.72,0
SS5J,05-Jan-2015,1255.38,1255.38,1232.34,1234.64,0
SSAE,05-Jan-2015,429.97,429.97,423.45,423.45,0
SSAI,05-Jan-2015,615.33,615.33,606.01,606.01,0
SSAU,05-Jan-2015,500.69,500.74,493.02,493.02,0
SSAX,05-Jan-2015,3593.64,3596.75,3555.96,3565.53,0
SSBE,05-Jan-2015,2321.87,2344.39,2306.25,2308.31,0
SSBR,05-Jan-2015,2223.59,2249.53,2213.38,2214.79,0
SSCA,05-Jan-2015,253.69,253.93,252.25,252.48,0
SSCB,05-Jan-2015,291.55,291.81,283.46,284.07,0
SSCE,05-Jan-2015,260.63,261.45,257.18,257.52,0
SSCH,05-Jan-2015,470.13,474.8,467.69,469.82,0
SSCK,05-Jan-2015,248.58,248.63,245.49,245.79,0
SSCL,05-Jan-2015,264.78,264.78,256.28,256.76,0
SSCM,05-Jan-2015,6935.42,6935.42,6800.19,6811.57,0
SSCP,05-Jan-2015,165.79,166.44,165.01,166.27,0
SSCQ,05-Jan-2015,413.76,418.73,408.9,412.29,0
SSCS,05-Jan-2015,301.43,302.53,301.03,301.45,0
SSCU,05-Jan-2015,350.13,352.37,342.04,342.59,0
SSCW,05-Jan-2015,271.47,272.27,267.53,267.9,0
SSDI,05-Jan-2015,1.36,1.5,1.36,1.5,0
SSEC,05-Jan-2015,3258.63,3350.52,3258.63,3350.52,0
SSEN,05-Jan-2015,147.07,147.43,145.43,145.68,0
SSER,05-Jan-2015,216.17,217.7,216.11,217.47,0
SSEW,05-Jan-2015,302.99,303.89,301.32,302.69,0
SSFA,05-Jan-2015,285.23,285.23,279.15,279.19,0
SSFB,05-Jan-2015,43.87,44.04,43.82,44,0
SSFE,05-Jan-2015,234.48,234.95,229.79,229.9,0
SSFP,05-Jan-2015,316.92,317.61,310.92,310.97,0
SSFT,05-Jan-2015,192.7,193.08,188.79,188.88,0
SSFU,05-Jan-2015,210.52,210.94,206.31,206.41,0
SSGA,05-Jan-2015,161.86,162.33,158.79,159.22,0
SSGC,05-Jan-2015,266.56,266.88,263.81,264.27,0
SSGD,05-Jan-2015,2473.4,2520.7,2473.4,2476.29,0
SSGE,05-Jan-2015,2405.29,2408.02,2299.22,2306.56,0
SSGF,05-Jan-2015,1205.09,1205.95,1181.04,1182.55,0
SSGG,05-Jan-2015,357.95,358.97,355.22,355.58,0
SSGH,05-Jan-2015,2746.25,2754.76,2733.04,2734.57,0
SSGI,05-Jan-2015,2430.03,2430.18,2388.43,2392.47,0
SSGL,05-Jan-2015,1887.41,1889.36,1853.08,1854.8,0
SSGM,05-Jan-2015,2252.82,2258.72,2201.48,2205.43,0
SSGN,05-Jan-2015,2103.27,2106.68,2062.63,2064.58,0
SSGO,05-Jan-2015,303.34,303.34,287.63,289.13,0
SSGP,05-Jan-2015,255.97,256.36,253.54,253.97,0
SSGR,05-Jan-2015,436.12,437.34,432.54,433.25,0
SSGS,05-Jan-2015,2489.49,2494.9,2458.6,2462.07,0
SSGT,05-Jan-2015,1198.97,1199.73,1181.3,1181.51,0
SSGU,05-Jan-2015,1464.3,1467.67,1435.07,1438.18,0
SSGX,05-Jan-2015,599.49,599.49,567.39,570.39,0
SSGZ,05-Jan-2015,1004.23,1011.94,968.19,973.3,0
SSHE,05-Jan-2015,1203.6,1203.6,1176.42,1177.09,0
SSHF,05-Jan-2015,172.99,173.37,169.51,169.58,0
SSHJ,05-Jan-2015,1213.05,1222.64,1204.04,1215.91,0
SSHX,05-Jan-2015,1801.53,1801.53,1767.57,1770.07,0
SSIA,05-Jan-2015,92.79,94.64,92.79,94.5,0
SSIB,05-Jan-2015,38.47,39.24,38.47,39.18,0
SSIC,05-Jan-2015,65.67,66.98,65.67,66.88,0
SSIP,05-Jan-2015,117.92,119,117.92,118.93,0
SSIS,05-Jan-2015,135.97,137.23,135.97,137.15,0
SSIT,05-Jan-2015,138.28,139.54,138.28,139.46,0
SSLF,05-Jan-2015,923.45,924.83,907.41,909.11,0
SSLS,05-Jan-2015,210.91,212.41,210.85,212.18,0
SSMI,05-Jan-2015,9002.82,9070.85,8938.85,8938.85,0
SSNI,05-Jan-2015,166.14,167.59,164.64,165.05,0
SSPA,05-Jan-2015,1518.83,1518.83,1473.48,1477.97,0
SSPE,05-Jan-2015,1403.13,1403.13,1363.37,1365.24,0
SSPF,05-Jan-2015,798.76,798.76,772.26,773.47,0
SSPI,05-Jan-2015,1186.47,1192.86,1165.36,1166.26,0
SSPL,05-Jan-2015,466.6,466.6,458.37,459.25,0
SSPN,05-Jan-2015,4684.34,4684.34,4600.97,4608.35,0
SSPT,05-Jan-2015,1344.16,1349.62,1307.05,1310.12,0
SSPU,05-Jan-2015,1370.77,1370.77,1318.54,1319.96,0
SSRF,05-Jan-2015,822.21,822.21,819.03,819.77,0
SSRW,05-Jan-2015,6244.14,6244.14,6100.49,6123.7,0
SSTR,05-Jan-2015,278.65,280.62,278.65,280.31,0
SSTU,05-Jan-2015,366.01,366.12,359.36,360.7,0
SSUC,05-Jan-2015,274.56,275.74,272.4,272.63,0
SSUP,05-Jan-2015,77.14,77.6,76.66,76.73,0
SSUT,05-Jan-2015,131.63,132.44,130.84,130.95,0
SSWP,05-Jan-2015,102.8,103.2,102.33,102.79,0
SSWT,05-Jan-2015,520.16,520.25,507.03,507.69,0
SSXP,05-Jan-2015,340.75,341.43,335.74,336.15,0
SSXT,05-Jan-2015,197.84,198.71,195.5,195.64,0
STCE,05-Jan-2015,626.04,630.79,614.37,615.12,0
STCL,05-Jan-2015,625.78,630.51,614.8,615.4,0
STDA,05-Jan-2015,111.7,111.7,111.14,111.19,0
STDB,05-Jan-2015,114.55,114.55,113.72,113.79,0
STDC,05-Jan-2015,117.06,117.06,115.97,116.07,0
STDD,05-Jan-2015,118.77,118.77,117.44,117.56,0
STDE,05-Jan-2015,119.71,119.71,118.17,118.3,0
STDF,05-Jan-2015,120.14,120.14,118.41,118.56,0
STDG,05-Jan-2015,120.49,120.49,118.59,118.76,0
STDH,05-Jan-2015,121.12,121.12,119.09,119.28,0
STDI,05-Jan-2015,120.83,120.83,118.71,118.91,0
STFE,05-Jan-2015,1395.5,1395.5,1373.46,1376.09,0
STFU,05-Jan-2015,1394.2,1395.9,1373.09,1376.72,0
STI,05-Jan-2015,3368.38,3369.05,3319.72,3328.28,0
STIC,05-Jan-2015,1331.33,1348.9,1331.31,1338.34,0
STIF,05-Jan-2015,1833.05,1833.05,1793.18,1794.89,0
STIL,05-Jan-2015,1346.49,1346.49,1287.07,1292.74,0
STIR,05-Jan-2015,2465.53,2471.02,2418.38,2420.15,0
STIS,05-Jan-2015,1155.02,1170.26,1155,1161.1,0
STMP,05-Jan-2015,470.12,470.12,448.07,448.57,0
STNC,05-Jan-2015,764.59,768.64,763.1,764.94,5117700
STNU,05-Jan-2015,877.15,877.15,874.72,875.03,5116500
STOXX,05-Jan-2015,3126.81,3150.09,3020.79,3023.14,0
STRA,05-Jan-2015,127.21,127.21,125.14,125.34,0
STRB,05-Jan-2015,112.91,112.91,111.88,111.97,0
STRC,05-Jan-2015,119.31,119.31,117.86,118,0
STRD,05-Jan-2015,113.19,113.19,112.41,112.47,0
STRL,05-Jan-2015,5027.33,5027.33,4869.28,4887.83,0
STRN,05-Jan-2015,3436.29,3436.29,3374.24,3379.66,0
STRP,05-Jan-2015,553.58,555.02,540.92,541.62,0
STRS,05-Jan-2015,240.7,245.47,240.7,245.09,0
STRT,05-Jan-2015,316.37,316.49,313.15,313.17,0
STRU,05-Jan-2015,867.16,871.4,861.21,862.36,0
STSI,05-Jan-2015,1172.21,1236.28,1172.21,1231.15,0
STSU,05-Jan-2015,807.95,809.47,799.21,804.06,0
STSY,05-Jan-2015,814.73,821.52,808.56,816.56,0
STTR,05-Jan-2015,846.37,846.37,823.41,827.71,0
SUCD,05-Jan-2015,226.64,226.64,221.68,222.14,0
SUCS,05-Jan-2015,321.04,321.32,318.17,318.57,0
SUEP,05-Jan-2015,391.65,391.65,373.98,375.58,0
SUFP,05-Jan-2015,135.66,135.66,132.52,132.82,0
SUHC,05-Jan-2015,297.35,298.52,295.52,295.93,0
SUIP,05-Jan-2015,276.91,276.91,269.92,270.48,0
SUJP,05-Jan-2015,140.79,141.89,139.46,140.87,0
SUKP,05-Jan-2015,1329.03,1334.68,1299.92,1302.39,0
SUKS,05-Jan-2015,1237.32,1244.46,1205.54,1207.83,0
SUMI,05-Jan-2015,249.54,249.54,242.03,242.86,0
SUNI,05-Jan-2015,171.16,172.62,166.06,166.58,0
SUPI,05-Jan-2015,261.66,261.86,257.2,258.23,0
SURI,05-Jan-2015,308.97,311.29,307.2,310.63,0
SUTP,05-Jan-2015,97.64,97.64,95.8,95.99,0
SVO,05-Jan-2015,379.82,379.82,365.94,366.35,0
SVTR,05-Jan-2015,80.16,80.51,79.77,79.88,0
SW0B,05-Jan-2015,62.35,62.44,59.32,59.39,0
SW0C,05-Jan-2015,65.33,65.59,64.22,64.44,0
SW0D,05-Jan-2015,88.86,89.13,87.89,87.98,0
SW0E,05-Jan-2015,110.01,110.07,108.75,108.87,0
SW0F,05-Jan-2015,118.53,119.02,116.78,116.96,0
SW0G,05-Jan-2015,141.71,142.69,141.44,141.63,0
SW0H,05-Jan-2015,65.07,65.12,63.98,64.08,0
SW0I,05-Jan-2015,95.87,96.07,95.35,95.45,0
SW1A,05-Jan-2015,53.79,54,52.62,52.69,0
SW1B,05-Jan-2015,358.75,359.66,356.01,356.51,0
SW1C,05-Jan-2015,260.43,260.52,259,259.14,0
SW1J,05-Jan-2015,83.89,84.03,82.51,82.61,0
SWCH,05-Jan-2015,316.16,316.16,308.28,308.74,0
SWDI,05-Jan-2015,7974.02,7974.02,7854.64,7871.98,0
SWDR,05-Jan-2015,1196.64,1196.64,1156.01,1158.65,0
SWET,05-Jan-2015,389.42,389.42,379.85,380.44,0
SWFI,05-Jan-2015,856.15,856.15,833.75,835.87,0
SWIB,05-Jan-2015,1877.86,1877.86,1830.94,1832.08,0
SWIT,05-Jan-2015,2187,2190.32,2130.8,2132.19,0
SWML,05-Jan-2015,645.31,645.31,615.36,616.12,0
SWSP,05-Jan-2015,228.06,228.2,219.25,220.42,0
SWTE,05-Jan-2015,291.54,291.54,285.18,285.69,0
SWTM,05-Jan-2015,382.81,382.81,373.82,374.74,0
SWTS,05-Jan-2015,336.99,336.99,328.65,329.83,0
SWTT,05-Jan-2015,300.68,300.68,294.15,294.68,0
SWTV,05-Jan-2015,438.41,438.41,427.38,428.45,0
SWUB,05-Jan-2015,1643.11,1643.11,1598.74,1601.99,0
SWUL,05-Jan-2015,989.51,994.22,988.5,993.33,0
SWUT,05-Jan-2015,2203.91,2203.91,2151.9,2157.54,0
SXTR,05-Jan-2015,552.67,553.05,543.26,545.44,0
SYTR,05-Jan-2015,845.72,845.72,822.83,823.81,0
SZTR,05-Jan-2015,1261.11,1261.11,1234.21,1237.34,0
TA25,05-Jan-2015,1460.02,1463.65,1455.66,1457.47,0
TACK,05-Jan-2015,10001,10380,9567,9977,0
TACX,05-Jan-2015,1,380,-433,-23,0
TASI,05-Jan-2015,8356.93,8356.93,8102.65,8106.8,0
TBO,05-Jan-2015,1314.84,1314.84,1314.84,1314.84,0
TICK,05-Jan-2015,10002,11006,9042,9696,0
TICX,05-Jan-2015,2,1006,-958,-304,0
